Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,k_ratio,ret_dd,numOptimisations (.KB_ES_60_KB_2503_001)
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,435
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,436
136037.5,4674,52.6101839965768,29.1051561831408,-63487.5,1.10430723815366,232.642154766994,0,0.418317236197029,2.14274463477062,437
142700,4551,52.5159305647111,31.3557459898923,-60637.5,1.11685945337291,248.552144567821,0,0.310870749739286,2.35332921047207,438
115837.5,4886,52.4559967253377,23.7080433892755,-56412.5,1.08528515815533,212.497133684935,0,0.391189193123153,2.05340128517616,439
166162.5,7100,52.7605633802817,23.4031690140845,-51187.5,1.11041706468199,367.514514791263,0,0.295787624604528,3.24615384615385,440
195675,4756,53.8477712363331,41.1427670311186,-45600,1.15127999458817,467.702420077681,0,0.387046746508083,4.29111842105263,441
161187.5,4824,52.8814262023217,33.4136608623549,-49112.5,1.12049037104867,365.919409761634,0,0.403785072026373,3.28200559938916,442
88337.5,6805,51.0213078618663,12.9812637766348,-50675,1.06468709095735,183.701585651157,0,0.626992055220663,1.74321657622102,443
108700,2661,55.2048102217212,40.8493047726419,-68587.5,1.09123145680774,171.113734750098,0,0.415363561972485,1.5848368871879,444
115837.5,4886,52.4559967253377,23.7080433892755,-56412.5,1.08528515815533,212.497133684935,0,0.391189193123153,2.05340128517616,445
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,446
166162.5,7100,52.7605633802817,23.4031690140845,-51187.5,1.11041706468199,367.514514791263,0,0.295787624604528,3.24615384615385,447
88337.5,6805,51.0213078618663,12.9812637766348,-50675,1.06468709095735,183.701585651157,0,0.626992055220663,1.74321657622102,448
91150,4440,49.5495495495495,20.5292792792793,-60675,1.08000438861155,154.458801101462,0,0.458847799564779,1.50226617222909,449
156662.5,4945,53.6299292214358,31.6809908998989,-46112.5,1.11946202531646,354.139587454083,0,0.444395312011898,3.39739766874492,450
91150,4440,49.5495495495495,20.5292792792793,-60675,1.08000438861155,154.458801101462,0,0.458847799564779,1.50226617222909,451
136037.5,4674,52.6101839965768,29.1051561831408,-63487.5,1.10430723815366,232.642154766994,0,0.418317236197029,2.14274463477062,452
161187.5,4824,52.8814262023217,33.4136608623549,-49112.5,1.12049037104867,365.919409761634,0,0.403785072026373,3.28200559938916,453
166162.5,7100,52.7605633802817,23.4031690140845,-51187.5,1.11041706468199,367.514514791263,0,0.295787624604528,3.24615384615385,454
109400,2661,55.0920706501315,41.1123637730177,-68587.5,1.09182378059656,172.215663124754,0,0.418665424576704,1.59504282850374,455
109400,2661,55.0920706501315,41.1123637730177,-68587.5,1.09182378059656,172.215663124754,0,0.418665424576704,1.59504282850374,456
195675,4756,53.8477712363331,41.1427670311186,-45600,1.15127999458817,467.702420077681,0,0.387046746508083,4.29111842105263,457
142700,4551,52.5159305647111,31.3557459898923,-60637.5,1.11685945337291,248.552144567821,0,0.310870749739286,2.35332921047207,458
99862.5,2661,55.0920706501315,37.5281848928974,-69737.5,1.0831823577185,153.93063583815,0,0.443684394833036,1.43197705682022,459
109562.5,2661,55.1296505073281,41.173431040962,-68587.5,1.0919553494618,172.471467926013,0,0.419515912150223,1.59741206488063,460
115837.5,4886,52.4559967253377,23.7080433892755,-56412.5,1.08528515815533,212.497133684935,0,0.391189193123153,2.05340128517616,461
142700,4551,52.5159305647111,31.3557459898923,-60637.5,1.11685945337291,248.552144567821,0,0.310870749739286,2.35332921047207,462
166162.5,7100,52.7605633802817,23.4031690140845,-51187.5,1.11041706468199,367.514514791263,0,0.295787624604528,3.24615384615385,463
109400,2661,55.0920706501315,41.1123637730177,-68587.5,1.09182378059656,172.215663124754,0,0.418665424576704,1.59504282850374,464
156662.5,4945,53.6299292214358,31.6809908998989,-46112.5,1.11946202531646,354.139587454083,0,0.444395312011898,3.39739766874492,465
91150,4440,49.5495495495495,20.5292792792793,-60675,1.08000438861155,154.458801101462,0,0.458847799564779,1.50226617222909,466
88337.5,6805,51.0213078618663,12.9812637766348,-50675,1.06468709095735,183.701585651157,0,0.626992055220663,1.74321657622102,467
91150,4440,49.5495495495495,20.5292792792793,-60675,1.08000438861155,154.458801101462,0,0.458847799564779,1.50226617222909,468
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,469
161187.5,4824,52.8814262023217,33.4136608623549,-49112.5,1.12049037104867,365.919409761634,0,0.403785072026373,3.28200559938916,470
109562.5,2661,55.1296505073281,41.173431040962,-68587.5,1.0919553494618,172.471467926013,0,0.419515912150223,1.59741206488063,471
109575,2661,55.2799699361142,41.1781285231116,-68587.5,1.09199382929824,172.491145218418,0,0.419666589529175,1.5975943138327,472
109562.5,2661,55.1296505073281,41.173431040962,-68587.5,1.0919553494618,172.471467926013,0,0.419515912150223,1.59741206488063,473
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,474
109575,2661,55.2799699361142,41.1781285231116,-68587.5,1.09199382929824,172.491145218418,0,0.419666589529175,1.5975943138327,475
99862.5,2661,55.0920706501315,37.5281848928974,-69737.5,1.0831823577185,153.93063583815,0,0.443684394833036,1.43197705682022,476
166162.5,7100,52.7605633802817,23.4031690140845,-51187.5,1.11041706468199,367.514514791263,0,0.295787624604528,3.24615384615385,477
88462.5,5046,53.4284581847008,17.5312128418549,-73362.5,1.06467207047492,123.421695151727,0,0.393751999612143,1.20582722780712,478
195675,4756,53.8477712363331,41.1427670311186,-45600,1.15127999458817,467.702420077681,0,0.387046746508083,4.29111842105263,479
108700,2661,55.2048102217212,40.8493047726419,-68587.5,1.09123145680774,171.113734750098,0,0.415363561972485,1.5848368871879,480
109400,2661,55.0920706501315,41.1123637730177,-68587.5,1.09182378059656,172.215663124754,0,0.418665424576704,1.59504282850374,481
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,482
88337.5,6805,51.0213078618663,12.9812637766348,-50675,1.06468709095735,183.701585651157,0,0.626992055220663,1.74321657622102,483
161187.5,4824,52.8814262023217,33.4136608623549,-49112.5,1.12049037104867,365.919409761634,0,0.403785072026373,3.28200559938916,484
88337.5,6805,51.0213078618663,12.9812637766348,-50675,1.06468709095735,183.701585651157,0,0.626992055220663,1.74321657622102,485
88337.5,6805,51.0213078618663,12.9812637766348,-50675,1.06468709095735,183.701585651157,0,0.626992055220663,1.74321657622102,486
109325,2661,55.2423900789177,41.0841788801203,-68587.5,1.0917858679568,172.097599370327,0,0.418448584965835,1.59394933479132,487
161187.5,4824,52.8814262023217,33.4136608623549,-49112.5,1.12049037104867,365.919409761634,0,0.403785072026373,3.28200559938916,488
108700,2661,55.2048102217212,40.8493047726419,-68587.5,1.09123145680774,171.113734750098,0,0.415363561972485,1.5848368871879,489
88462.5,5046,53.4284581847008,17.5312128418549,-73362.5,1.06467207047492,123.421695151727,0,0.393751999612143,1.20582722780712,490
109562.5,2661,55.1296505073281,41.173431040962,-68587.5,1.0919553494618,172.471467926013,0,0.419515912150223,1.59741206488063,491
108700,2661,55.2048102217212,40.8493047726419,-68587.5,1.09123145680774,171.113734750098,0,0.415363561972485,1.5848368871879,492
142700,4551,52.5159305647111,31.3557459898923,-60637.5,1.11685945337291,248.552144567821,0,0.310870749739286,2.35332921047207,493
195675,4756,53.8477712363331,41.1427670311186,-45600,1.15127999458817,467.702420077681,0,0.387046746508083,4.29111842105263,494
109575,2661,55.2799699361142,41.1781285231116,-68587.5,1.09199382929824,172.491145218418,0,0.419666589529175,1.5975943138327,495
108700,2661,55.2048102217212,40.8493047726419,-68587.5,1.09123145680774,171.113734750098,0,0.415363561972485,1.5848368871879,496
136037.5,4674,52.6101839965768,29.1051561831408,-63487.5,1.10430723815366,232.642154766994,0,0.418317236197029,2.14274463477062,497
166162.5,7100,52.7605633802817,23.4031690140845,-51187.5,1.11041706468199,367.514514791263,0,0.295787624604528,3.24615384615385,498
109575,2661,55.2799699361142,41.1781285231116,-68587.5,1.09199382929824,172.491145218418,0,0.419666589529175,1.5975943138327,499
161187.5,4824,52.8814262023217,33.4136608623549,-49112.5,1.12049037104867,365.919409761634,0,0.403785072026373,3.28200559938916,500
